source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,target_class
1282118729371386880,222.9064637766,29.35739753385,0.5043,-8.395,-5.013,11.851789,0.613712,RR
1282332378227768320,223.36896388978,30.48667648743,0.1017,-1.82,-3.37,14.592827,0.424161,RR
1286188056265485952,218.38841468858,31.75461245141,1.3259,5.015,-0.596,10.515594,0.608131,RR
1286745027628647040,220.24207657964,33.2764594312,0.2168,-4.965,-11.711,13.599107,0.34618,RR
1286777360140494080,220.83646222704,33.15099645217,0.2731,2.868,-11.325,13.187758,0.594192,RR
1287477817766728832,219.61364661387,33.08936343885,0.0992,-7.66,-1.542,14.842016,0.63022,RR
1287947790267071488,219.473721898,34.99002455182,0.2518,-20.845,2.084,13.301532,0.638581,RR
1288239126489900928,226.1288628794,31.64817879612,0.2157,-2.356,-13.069,13.881443,0.597897,RR
1288581796160236288,224.78746222194,32.4800098514,0.1532,0.071,-11.821,14.259699,0.652995,RR
1288844991755696000,227.03017060209,33.01078655192,0.1418,-12.403,3.375,14.180601,0.526721,RR
1289219787784602240,224.06040533086,32.24425345175,0.1277,-4.178,-2.882,14.428127,0.577677,RR
1290012982341200384,224.55679916459,33.95253142915,0.2073,-11.117,-10.276,13.760983,0.634316,RR
1290255046698142976,225.19810440519,35.16427831321,0.1194,-7.404,-0.251,14.761716,0.429483,RR
1290506525622983680,228.28317337549,34.24096734519,0.1941,-23.967,-6.78,13.822745,0.339752,RR
1290710175792391296,227.80545281325,34.43764991265,0.2061,-14.212,-3.945,13.45943,0.576416,RR
1290953133502546176,229.27186547779,35.1155387585,0.4323,-9.694,-36.271,12.341984,0.549604,RR
129208426043112192,43.15019187926,29.62238329544,0.1845,8.274,-3.88,14.618832,0.651632,RR
1297479078611335296,247.38663499595,21.02718153572,0.2129,-4.648,-4.61,13.589156,0.481738,RR
1298126278643050624,248.6029171888,22.94423805354,0.128,-3.322,-12.327,15.057621,0.635684,RR
1298401259629162112,246.38421805952,22.08452990242,0.1166,-1.335,-6.842,14.396799,0.653562,RR
1298962800833853312,247.66475113652,23.44490048348,0.1243,-5.021,-3.913,14.273829,0.602861,RR
1299107661490217472,246.54570507009,23.49627538454,0.1634,-7.556,-8.562,14.216681,0.456278,RR
1299949784318463488,251.31099917825,24.07168558151,0.1108,-7.744,4.487,14.335499,0.696324,RR
1300058807768424320,252.73100228173,24.781766673,0.2087,-4.731,-12.121,13.823714,0.473102,RR
1300482188464793600,249.20357728707,24.16736635927,0.1147,-1.383,-11.494,14.97963,0.542763,RR
1300670926507147008,249.70605497001,24.86303966289,0.1402,-5.696,-1.845,14.339826,0.595195,RR
1301299091244378752,249.93973844983,25.77016888839,0.0984,-4.379,-7.152,14.478564,0.397206,RR
1302890428166350080,243.88610320272,24.67693295995,0.1681,-3.85,-7.692,14.457042,0.467411,RR
1303492513862128640,245.57555428274,26.37581716339,0.1831,-5.305,-7.559,13.782283,0.647659,RR
1303816594913980288,247.31150208584,24.99408624363,0.2245,-11.868,2.202,13.887382,0.624167,RR
1304408785005272576,249.12641809754,26.53725041887,0.1743,-3.765,-7.667,13.939569,0.658726,RR
1304520385435558912,249.42655334282,27.00020528712,0.1446,-1.998,-7.603,14.596794,0.791699,RR
1304660160850489088,247.93279822966,26.95322410257,0.2089,-6.991,-14.306,13.59726,0.459474,RR
1304911055660347008,248.92186514687,28.41332831474,0.1321,-10.467,2.584,14.655497,0.684162,RR
1305395081294598272,246.28500185601,27.92937698031,0.1851,-3.664,-10.913,14.331025,0.717531,RR
1305483076584435456,247.49396117872,27.42738686708,0.1216,-1.863,-6.142,14.334045,0.65372,RR
1306495623714846592,253.23579028386,26.4554707423,0.1774,-6.717,-13.289,14.021881,0.410358,RR
1306498647371844864,253.04319565339,26.47674740121,0.2433,-2.321,1.99,13.731042,0.421664,RR
1307096128862390400,254.7523284533,28.08183886628,0.1113,4.364,-2.889,14.766974,0.499642,RR
1307294414615353728,251.47233132897,26.87591790509,0.1505,1.134,-11.272,14.475031,0.467403,RR
1307468932023530880,250.82806916794,26.80710877306,0.301,3.806,-6.558,13.237014,0.703579,RR
1307980033131708288,253.880800682,28.73567706386,0.2174,-4.304,-3.546,13.844605,0.57311,RR
1308644103795357824,255.54320699825,28.80730866611,0.1462,-0.386,-7.404,14.532917,0.677069,RR
1308813016269365376,255.45630504729,29.36320178812,0.1481,-8.066,0.505,14.13544,0.711102,RR
1309262647805334912,256.75541840398,30.45269236563,0.1268,-6.253,-8.197,14.651187,0.434428,RR
1309675617500856064,255.20280426592,30.23758617521,0.1383,0.406,-5.438,14.457763,0.639139,RR
1309866588926260096,254.33674015237,30.35757826782,0.32,6.949,-8.403,13.381688,0.637033,RR
1309907923691663616,254.93280487358,30.82639998009,0.1883,-0.38,-9.661,14.197577,0.659196,RR
1310262241314083328,256.58812020844,31.88845261271,0.1586,-6.809,-4.617,14.182966,0.605116,RR
1312081074064627072,248.1424671365,30.34397871477,0.095,3.97,-2.956,14.876302,0.650243,RR
1312870626492141056,252.81668620614,30.44970363427,0.1162,-5.147,-7.28,14.794273,0.566497,RR
1313464843807550208,254.01438305792,32.26765867028,0.1685,-6.174,-6.666,14.786187,0.567495,RR
1315022061510172416,253.03929526456,35.1769133047,0.1234,-2.124,-4.895,15.469203,0.452837,RR
1315066832249489664,242.01722845796,24.98894753987,0.2551,-14.392,0.821,13.713985,0.588472,RR
1315070817979161856,241.68882252905,24.93290578224,0.1101,-7.072,2.348,14.736753,0.649862,RR
1315361398286307584,241.2801339799,25.74994673876,0.1796,-4.594,-1.517,13.736774,0.498758,RR
1316138031452908032,242.87184165488,28.10728444553,0.4441,-6.146,-4.624,16.91697,1.091843,RR
1316307493682550272,240.35340373183,27.02552703665,0.2044,-5.157,-3.93,14.217175,0.69063,RR
1316840138346618880,241.59065167161,28.1177168291,0.2639,-6.255,-3.826,12.695093,0.624117,RR
1317308358500875648,244.6430444122,27.47027343371,0.1472,-6.049,-14.535,14.54602,0.607312,RR
1317392161902745344,244.11807633056,27.8670700165,0.1354,-11.293,0.113,13.938499,0.706869,RR
1317846466364172800,244.85759573402,29.71311350371,0.6351,-23.3,-26.856,11.387015,0.441825,RR
1319242330735005568,245.49277084491,31.63148274614,0.1313,-7.199,5.716,14.405419,0.653779,RR
1319773635369410048,239.39035911955,28.54031556791,0.2419,-10.67,-13.818,13.64614,0.495305,RR
1319786348472618880,239.38238892503,28.63347503449,0.3746,-23.222,-19.78,12.333728,0.653924,RR
1320260925178659840,241.23598079087,29.43985329679,0.5865,-5.353,-15.203,12.253621,0.367048,RR
1320338715626385280,240.94719505544,29.89435789735,0.1838,-16.258,-0.623,13.994403,0.432405,RR
1320447258040188160,240.36322363436,30.04466961899,0.133,-2.969,-7.924,14.943396,0.565735,RR
1320983132519634176,236.85769757029,29.6617256969,0.2103,-4.064,-7.123,13.877735,0.654271,RR
1321141977590168448,238.11653798677,30.55672723111,0.2279,-30.365,-2.529,13.537927,0.650964,RR
1322500836522816896,243.10972505976,32.54049596899,0.1881,-6.943,-15.034,13.86309,0.374334,RR
1323572448042850560,241.54814417808,33.37097970668,0.1631,-5.235,-2.341,14.248714,0.526183,RR
1323757165996650368,242.78126668203,34.62494260046,0.0906,-3.915,-1.412,14.854184,0.38327,RR
1324018845468123904,241.45029301617,35.08274743773,0.1778,-4.781,-4.613,13.799335,0.482195,RR
1324577607829208704,247.11077586168,32.13529221777,0.1684,-8.704,-13.61,14.213637,0.594845,RR
1324632961368019584,249.24216363075,31.73585704624,0.1242,-3.12,-11.377,14.947465,0.541943,RR
1324874579048036224,249.63064343901,33.0418790011,0.244,-7.128,4.582,13.749883,0.534181,RR
1324979273170743808,247.78121597213,32.64720174739,0.3858,-41.535,-19.498,12.559447,0.453963,RR
1325838056176386688,247.12345523854,33.50791302338,3.2497,-14.983,-21.843,20.477379,1.589853,RR
1325897502818923264,248.40152099995,33.76086232561,0.1408,-2.638,-0.207,14.751628,0.663832,RR
1326173514597193728,247.57743215003,34.45962904555,0.1804,-5.533,-3.961,13.78543,0.554165,RR
1326205915830514176,247.77970108102,34.66472840999,0.385,-1.23,9.556,12.840872,0.653235,RR
1326263330953312640,246.83747879385,34.99086306228,0.2023,-9.961,-0.594,13.528547,0.5962,RR
1327053639295450880,252.65925201131,35.45142837678,0.3504,-15.536,13.407,12.534972,0.588138,RR
1327485747365011328,249.28064796577,34.94862226659,0.1659,-5.436,1.185,14.699475,0.619175,RR
1327560892112938624,248.72821735342,35.26408057597,0.2119,-3.182,-9.878,14.010054,0.410916,RR
1328198368339169664,251.05786109305,37.17825049503,0.1233,-4.039,-5.64,15.203447,0.500324,RR
1328420091730603392,249.57519641205,37.80139710288,0.3768,3.29,9.736,12.690938,0.558063,RR
1329533244174671744,245.24639815449,36.07093545763,0.1594,-4.225,-10.69,14.660787,0.637405,RR
1329631341227811072,245.90126029061,36.42269587789,0.1433,-8.624,7.18,14.320981,0.652119,RR
1330849531391402752,247.89251749803,36.13526619503,0.11,-5.514,0.919,14.641995,0.62329,RR
1331030023097149952,247.78596144089,36.97330663709,0.101,-6.275,-0.331,15.072941,0.579892,RR
1331745014892994816,247.99531267378,38.76069880565,0.1813,-3.711,-7.179,13.991618,0.413234,RR
1333689844804650112,260.32071666224,32.23298456015,0.15,-5.133,-10.087,14.838051,0.691517,RR
1333888749034362240,260.96978903936,33.13969770038,0.3918,-6.854,-3.436,12.389742,0.400744,RR
1333982830293915904,259.16072219385,32.57715296112,0.1175,-9.509,0.081,14.979017,0.386507,RR
1334345909648791296,258.19006233498,32.42777488793,0.2144,-3.662,6.05,14.104394,0.650556,RR
1334476029977756160,256.76308835317,32.27635982535,0.1008,-5.956,-10.436,15.111794,0.68348,RR
1334624876364605568,257.58145184687,33.09739584004,0.1338,-3.089,-2.257,14.597219,0.488021,RR
1335146422833417600,257.99871467347,34.40298593269,0.4187,-2.004,-5.602,17.585474,1.288309,RR
1335399688464982272,261.50402215713,33.53212810956,0.198,-3.147,-5.233,15.224265,0.646587,RR
1337176705413421440,262.33370175325,36.97308083863,0.1354,-8.768,6.568,14.315022,0.66986,RR
1337395748745748224,260.92294450942,37.32528940979,0.2946,-0.225,-0.691,13.481223,0.569545,RR
1337620908111390464,256.45324137806,33.58817000794,0.1282,-3.669,-14.763,14.766718,0.577073,RR
1338207360125833728,256.95534835055,34.73626254229,0.0999,-3.116,-5.376,15.074677,0.660004,RR
1338388092349825280,258.26658021983,35.97853670691,0.722,-18.134,-18.388,11.649742,0.616936,RR
1338704609962641536,254.72437410623,34.48282082188,0.1157,-5.967,-9.557,14.930786,0.593925,RR
1340044540976483328,259.32633093351,37.18893055635,0.1736,-7.209,6.699,14.256688,0.389275,RR
1340424662762026752,260.39887540941,37.72195678205,0.2947,-17.1,-19.117,12.971849,0.488891,RR
1340740360037954944,258.9974551436,38.43718968286,0.1029,-6.098,-12.152,14.716475,0.644186,RR
1340783584588962432,259.70859335467,39.08985940943,0.1424,-6.55,-3.879,14.920252,0.378743,RR
1341900821545104512,258.14101487818,40.4740720051,0.2077,-20.744,4.554,13.79783,0.628926,RR
1341921888361473536,257.88764923938,40.72605256841,0.191,-10.086,9.645,14.220355,0.611643,RR
1342291874024443008,264.65739704538,37.08377223566,0.2156,-6.114,-8.081,14.078818,0.364828,RR
1342526207439949184,264.28769600024,37.7126170213,0.1031,-3.249,-7.213,14.900381,0.621483,RR
1342550327976368896,264.65579179151,37.89897487833,1.169,-0.723,-23.487,10.444302,0.394664,RR
1342817852899790080,266.77142185017,38.5584053962,0.2183,-9.716,-2.867,13.789861,0.631335,RR
1343504910227526144,262.13306600315,38.37827295668,0.0982,-2.265,-8.14,14.899673,0.563008,RR
1343505391263873152,262.04847290618,38.37172219869,0.1696,-9.414,-17.477,14.223833,0.616759,RR
1343733952243573888,263.02317329786,39.75895073301,0.1881,0.012,1.72,13.806147,0.618965,RR
1345084633559363072,269.51499878973,41.83038512684,0.1971,-3.291,-16.372,13.519296,0.654463,RR
1345264334990548992,267.48226542462,41.91772467937,0.1353,-4.529,-10.132,14.823571,0.666873,RR
1345451561204622336,265.72043151756,40.30470688988,0.222,-5.8,6.669,13.407825,0.662725,RR
1345552127863258368,265.39404064999,41.18301339982,0.4021,-20.56,-7.071,12.51533,0.405636,RR
1345858483586434304,265.29965977937,42.21064019576,0.1676,-2.26,-7.136,14.176918,0.639665,RR
1346235856593124992,269.15412117173,43.37668301751,0.1229,-1.315,-3.245,14.594875,0.421386,RR
1347852516642546432,261.09355207208,41.32552153971,0.1224,-6.101,-8.391,15.32113,0.592753,RR
1347991811022079104,259.42265727824,41.32822385761,0.1311,-2.788,-12.158,14.749372,0.695704,RR
1348307473938325632,262.44312431257,42.46712204828,0.7279,4.334,-17.982,15.226966,1.146993,RR
1348417493820422016,263.44567193658,42.98496599156,0.1465,-1.448,6.671,14.735659,0.594543,RR
1349620909297644160,268.51919310107,44.87693377821,0.1008,-6.228,-8.015,14.729102,0.504396,RR
1349985534840828928,264.64789724901,44.01105312966,0.1522,-4.884,-5.064,14.44621,0.459827,RR
1350618922258069120,267.41653574408,45.96332267903,0.1756,-2.056,12.076,14.010028,0.44601,RR
1350664655069619840,268.70292640248,46.04476617588,0.1531,-5.787,-11.616,14.537828,0.701917,RR
1350732103236103040,268.81419640513,46.42704198937,0.1182,2.967,-10.477,14.735591,0.58338,RR
1350844459580412288,268.22977220997,46.53769027537,0.4533,-14.923,15.277,12.485676,0.562558,RR
1350961523209083904,268.48443720605,46.92789265506,0.1389,-3.153,0.816,14.591859,0.437801,RR
1351905385222274816,255.44628611963,39.16579698124,0.1207,-2.904,-1.048,14.415106,0.670341,RR
1352936692768925184,253.85327551362,39.92626601871,0.2023,-5.087,-10.089,14.258749,0.617334,RR
1352963935745255424,254.01471808644,40.15034132779,0.2902,-7.472,-31.708,12.727407,0.48639,RR
1353095297321382144,252.90423302956,40.09973354632,0.1625,-4.331,1.469,14.907636,0.444203,RR
1353278366007577216,252.95556059598,41.12912536158,0.1503,-10.682,7.147,14.349319,0.586219,RR
1353676973332172800,255.6841912565,40.35082634245,0.1285,-5.596,-3.284,14.367485,0.355485,RR
1354083345958356608,258.71117137838,41.85632664847,0.1753,-5.859,6.093,14.233542,0.65678,RR
1354112345577447040,257.70264862018,41.61879561249,0.1209,-2.146,-7.474,15.190967,0.602876,RR
1354398768356281344,257.7901379251,42.56651309788,0.1225,-6.811,-6.436,14.493318,0.574706,RR
1354588296672698368,254.39391957482,41.52888463653,0.2763,-6.023,-24.078,13.349533,0.655848,RR
1354861112995870464,254.2180375391,42.27214985786,0.1368,-7.232,-0.86,14.320406,0.533292,RR
1355174061492329600,257.71635037883,43.04153513224,0.1291,-3.074,2.178,14.911844,0.412622,RR
1355794701446514944,250.66098345415,39.87920525107,0.2513,-14.54,-6.249,13.411657,0.580519,RR
1356025457153174656,250.13682031292,40.61829479879,0.3422,-11.779,-14.668,12.72362,0.606904,RR
1356103870372434560,249.90896630968,41.1127213488,0.3175,-15.087,-8.08,12.812989,0.566262,RR
1358905803957022336,256.79767656709,45.82391249127,0.1463,-4.816,-6.356,14.200502,0.707637,RR
1359296955218577280,252.8450510342,44.90919571676,0.1527,-2.169,-0.157,15.51507,0.583334,RR
1359631722150078976,255.59207312828,45.94658207024,0.1456,-6.183,-7.544,15.16466,0.630166,RR
1359718995885514624,256.9190443677,46.48329693292,0.2064,-4.476,-4.904,13.787883,0.407586,RR
1359859905172054016,255.34099711775,46.4756010226,0.099,-4.784,-2.231,14.802449,0.573132,RR
1360194603384384256,259.36845793991,42.75401335101,0.1023,-4.939,-0.679,14.957668,0.621216,RR
1360405469102206720,259.28310847592,43.13406781752,1.2349,-2.797,-0.913,15.053667,0.653165,RR
1360405499164380032,259.29532624496,43.14880400355,0.3807,-5.181,-0.406,15.125992,0.615777,RR
1360607637502749440,260.07848947467,44.32419326116,0.2538,-4.789,-3.269,13.411551,0.443017,RR
1360876094434426496,263.00228472026,45.02765419057,0.1605,-11.033,-0.691,14.602655,0.561104,RR
1361752783159246848,260.72833180579,46.20674786945,0.2197,-3.857,-1.241,13.67054,0.640923,RR
1361968115639832960,263.72440391735,46.67753055142,0.103,1.291,-4.501,14.865739,0.602949,RR
1362306627782327552,263.24288864218,47.55473156223,0.2085,-12.882,-8.337,13.536395,0.446225,RR
136287116259342848,43.78205306199,31.98791271526,0.3365,7.039,-14.094,12.699134,0.925735,RR
1363272273869238272,266.97392702323,48.07089889951,0.154,-4.119,3.673,14.577381,0.524207,RR
1363304228426044288,268.166188311,48.61723519422,0.2424,-10.803,-5.493,13.372435,0.600893,RR
1363962457933570176,265.28058238227,48.72042816376,0.2663,4.288,-1.276,12.853148,0.541518,RR
1364594230442655744,258.22447180725,45.21368602468,0.1048,0.592,-3.041,14.968366,0.514788,RR
136503307733082624,43.99857072905,33.12372374272,0.1469,5.066,-8.506,14.144244,0.760791,RR
1365642099384078720,263.02515185629,49.05527638603,0.1418,-3.937,-4.69,14.594802,0.668993,RR
1365953879649733760,259.03499461504,48.29795443958,0.1284,-4.878,0.565,14.401595,0.510879,RR
1367462134725153920,267.78400134499,50.50428912091,0.1687,-1.275,5.702,14.415298,0.484157,RR
1367619158729928448,268.55374331134,51.02307295459,0.4601,-12.65,28.081,12.080402,0.611235,RR
1367622491624546304,268.35857439483,51.08544811584,0.1442,-0.424,10.529,14.24708,0.561896,RR
136762586318515200,43.61622651659,33.60587637503,0.1397,7.629,-6.823,14.583744,0.795593,RR
1367682273272399488,269.93416019455,51.88374327582,0.3896,-3.619,-10.905,12.77373,0.619035,RR
1368342431222004096,263.15439791046,51.20676159586,0.1337,-2.524,-2.49,14.592467,0.713559,RR
1368518834119336192,265.72365467869,52.40512464096,0.117,-3.915,4.449,15.188202,0.479753,RR
1368903285232020736,266.67633282107,52.75846056927,0.1434,-7.699,3.052,14.47916,0.614272,RR
1368994922653977856,269.26794581995,53.41716167013,0.1087,-4.723,0.025,15.152393,0.491072,RR
1372000918724474240,240.01437490853,34.97244515593,0.1995,-8.92,-3.269,14.06588,0.628233,RR
1372764632629278208,237.25068526774,35.26641666901,0.2453,-14.506,3.234,13.712573,0.537759,RR
1373531988665990912,238.60862751922,37.66624846717,0.1517,-2.358,-13.081,14.309376,0.365712,RR
1373627921055813760,233.44713320464,33.32786190241,0.3265,-12.09,-7.065,12.581243,0.636126,RR
1373686298251331968,232.91554873178,33.40142074874,0.2403,-3.129,-6.471,13.448752,0.44211,RR
1373717050217253504,233.52491351354,33.82996495567,0.1338,4.528,-4.18,14.443646,0.605465,RR
1374971558625266432,232.66336598431,35.78448059672,0.7633,-16.791,-11.309,11.073679,0.623876,RR
1376045472247604992,237.206184869,37.10249012593,0.2257,-6.189,-6.598,13.606864,0.465646,RR
1376147275855922176,235.79559536809,36.89154356514,0.3252,-0.597,-8.284,13.163458,0.648709,RR
1376212872892427776,235.42007577809,37.12057539834,0.1669,-7.11,0.078,15.014553,0.655349,RR
1376761597914755712,237.16697976857,38.88288650153,0.1264,-5.213,-9.013,14.949428,0.441577,RR
1377610008574263296,235.85586608785,39.12810963084,0.2811,-15.955,-6.636,12.937104,0.410887,RR
1377671095892574592,236.27776248345,39.91440638864,0.1029,-2.29,-1.824,14.902171,0.594671,RR
1377735112381706624,237.24863375088,40.23565842878,0.2161,-3.699,-4.288,13.516929,0.630738,RR
1378274663353222912,242.4928388307,36.99768479185,0.1501,-12.131,-9.321,14.248423,0.649843,RR
1379220037195052800,243.19939626613,39.93051800209,0.1993,-3.517,-7.99,13.762954,0.3962,RR
1379888574623852032,241.44974955895,39.55713013717,0.2274,-6.096,-2.164,13.794,0.599484,RR
1379989626614361088,242.60018324543,40.20721543027,0.1238,-2.125,-2.486,15.486925,0.601453,RR
1380412285756328704,244.80866703047,39.50241148579,0.2499,-8.583,5.075,13.717904,0.506823,RR
1381587251369508608,243.35293252079,41.16346233135,0.0852,-8.955,-1.227,14.442758,0.421117,RR
1381834504046491776,242.30653634407,41.61151528063,0.1792,-4.221,-19.231,13.793952,0.609368,RR
1382248332735675520,246.61810791599,43.63586104463,0.1198,-3.336,-6.458,15.13,0.42107,RR
1382510428820037504,246.21549593984,44.1740851232,0.2013,-19.22,-11.837,13.908758,0.648732,RR
1382594678898590336,245.72515228044,44.66140049518,0.1007,-6.375,-3.532,15.030654,0.531664,RR
1382912128520905216,238.11320081736,39.92421907559,0.1475,-6.644,3.166,14.619009,0.34742,RR
1383298194541792896,240.29737524436,41.4717775766,0.1448,-2.764,-11.374,14.683487,0.46112,RR
1384578163514741760,238.74396924348,42.7694716449,0.6837,-3.582,-24.475,11.133357,0.378733,RR
1385159873885729024,241.46961439164,43.02700853436,0.8566,-12.814,2.731,14.58511,0.919008,RR
1385661079389302400,245.01693759682,45.21670935349,2.6395,-6.839,11.52,9.15353,0.481509,RR
1386059617994871168,240.71710293419,44.06601457533,0.1179,-2.834,-6.366,14.813113,0.402205,RR
1386323638224532864,240.94071801508,45.00850227801,0.1065,-8.939,0.261,14.82826,0.420035,RR
1390766936510828160,232.82993856392,42.51602218056,0.2462,-7.062,-0.078,13.396737,0.416245,RR
1391447499848756992,233.3348139378,43.74083830606,0.1406,-7.371,-2.482,14.866506,0.619826,RR
1391646099136231680,227.8335850136,39.34355673853,0.1684,-4.061,-11.491,14.39997,0.507579,RR
1392591850935130880,228.71192735553,42.43241977641,0.1006,-9.54,3.775,14.638435,0.525654,RR
1392808420365813888,226.75601183775,41.38151044255,0.1357,0.054,3.105,14.401232,0.557715,RR
1392973312750107648,226.47268818812,41.87559338182,0.1094,-1.108,-6.211,15.098554,0.599259,RR
1395214942081611904,230.0240789823,44.98271516619,0.1289,-3.177,-4.677,15.157475,0.456855,RR
1395400175430908928,228.43133763483,45.35789324458,0.1328,-0.278,-5.606,15.162945,0.603228,RR
1051896903074455936,152.42395747222,61.65869216095,0.1053,0.728,-9.664,14.584186,0.471314,CEP
1113929871645836672,90.52184792417,72.85143255057,0.1117,2.103,-6.865,11.164392,1.142703,CEP
1208200864738741376,229.11867976811,16.4443006421,0.207,-15.302,-13.144,12.106648,0.564801,CEP
1306279466601099904,253.28602527426,25.97636711752,0.4968,-0.627,-3.659,9.831249,1.086469,CEP
1328057184175359488,250.44365619798,36.45771607386,0.1135,-3.345,-2.702,14.067081,0.669813,CEP
1328057867076964864,250.39956749886,36.46346485394,0.0984,-3.083,-2.551,13.017366,0.786309,CEP
1328059413265281920,250.44988020571,36.48602924397,0.0805,-3.233,-2.639,13.968706,0.744039,CEP
1335461398554969472,262.29930736023,33.66803344205,0.1017,-3.952,-4.256,14.489645,1.148664,CEP
1335766375592634752,261.55320455586,34.65404016452,0.1051,-4.895,-6.299,13.901672,0.668849,CEP
1360405396085147008,259.28168986725,43.12260330726,0.0929,-4.752,-0.566,14.026796,0.63368,CEP
1432799616772993792,258.47369264649,56.68074787003,0.2522,-8.669,5.701,13.342616,0.473025,CEP
154255575798532096,71.77802928838,26.17929339138,0.7603,2.561,-4.794,9.297068,2.069331,CEP
1596081113587582464,232.35747230254,52.41896099729,0.0741,-3.723,0.371,12.490912,1.146579,CEP
1659676827481828608,211.89937942737,58.3460318568,0.1446,-13.449,-6.124,12.371898,0.860875,CEP
1734124248699204096,312.55288533675,3.65228946467,0.9078,-2.622,-7.426,9.042868,0.933793,CEP
1740659780173481984,323.28782489112,7.42067033046,0.2744,-0.08,-10.472,15.928032,1.433998,CEP
174489098011145216,71.9429804233,36.72278112168,1.0566,0.285,-1.37,7.085648,1.484664,CEP
1750217486861133440,313.52026295511,8.55153371519,0.1329,-6.089,-5.411,12.302067,0.768388,CEP
1765149340099555840,314.12135439553,17.8807455213,0.1526,-1.996,-5.971,14.274128,0.873225,CEP
1785352625740690432,321.00099681752,18.27876955142,1.6463,-2.578,-12.968,9.028064,0.979933,CEP
1789512215668452864,316.40734688231,20.0815689201,0.119,-0.254,-1.25,13.058917,0.802337,CEP
180464393952709504,78.45410143447,31.24152891446,0.2191,0.745,-0.533,13.963971,1.453925,CEP
1808020329279916288,300.29090324278,15.80350103274,0.1473,-1.643,-5.122,9.986552,1.259557,CEP
1811618408045800832,308.4343731111,16.27153172183,0.23,-7.005,-0.717,12.268813,0.901899,CEP
1815990551614012544,308.13247879862,20.06617294577,0.1016,-4.031,-4.53,14.60619,1.452299,CEP
1816085861226864768,305.32903647323,18.43783127799,0.365,-1.224,-6.625,12.177653,0.779455,CEP
1820309639468685824,299.00526380027,16.63476346161,1.6673,0.375,-7.1,5.461868,1.091549,CEP
1820731267828477952,297.5381619205,16.59262687541,0.1671,-4.28,-5.818,14.664753,0.751171,CEP
1824171223066506496,295.73344442138,17.99650301465,0.2387,-2.868,-5.576,14.087882,1.245895,CEP
1824511899869141120,295.14631384013,19.285550295,0.2728,-3.323,-6.542,12.188064,2.504901,CEP
1824960745472142464,296.56724777467,19.66683825127,0.1917,-2.407,-4.508,14.584886,1.771841,CEP
1825190337236422016,293.93647671344,18.94515112649,0.2641,-2.389,-6.57,10.669123,3.032781,CEP
1825211056159949440,293.80677127848,19.2023880239,0.2958,-1.609,-4.522,8.8266,2.786598,CEP
1825428480248517376,293.56562335798,19.57066027968,0.2136,-2.99,-6.179,12.275754,2.353423,CEP
1825437177598003456,292.79366761247,19.25704119473,0.2232,-2.559,-5.415,11.387358,2.521501,CEP
1825453635920313472,292.68831465361,19.37191194123,0.256,-2.488,-5.534,13.204594,2.984242,CEP
1825559704420479360,294.12711374413,20.04138671214,0.2216,-2.63,-4.874,12.056026,2.417907,CEP
1825583030353257984,293.54905564203,19.97225205206,0.1517,-2.963,-5.495,13.31751,3.103119,CEP
1825621002188696448,294.15720454195,20.33293147254,1.2781,-0.21,-1.464,6.700444,1.808961,CEP
1827400527412737920,297.11039749135,21.53735921066,0.177,-3.75,-6.197,14.990349,2.02504,CEP
1827508451315817600,297.26694799527,21.85804028958,0.1861,-2.836,-4.988,14.674334,2.232607,CEP
1827869808377481216,296.64660010344,22.88975328135,0.4137,-3.518,-6.371,10.128908,1.965931,CEP
1827888951081299584,296.46643627094,23.07227725721,0.1483,-3.182,-6.175,14.351302,3.02002,CEP
1827892180896495616,296.78813743717,23.1000375464,0.211,-3.383,-5.999,12.893995,2.872429,CEP
1828410119582276480,297.51921134684,23.88690747382,0.2282,-2.741,-6.508,13.275149,3.570935,CEP
1828645999179202048,304.78531571079,20.71365049392,0.1756,-2.178,-6.722,13.520868,0.894913,CEP
1833295112309561344,300.69072237057,23.27607587857,0.0803,-3.006,-5.508,13.121589,1.797619,CEP
1834213582473654144,299.72293327593,24.39507946759,0.3964,-1.443,-4.017,10.739079,2.38868,CEP
1834795430275435648,301.70304124058,25.37662497956,0.1486,0.29,-1.791,15.261968,2.418525,CEP
1834947502167210880,300.4668911956,25.58857086068,0.2634,-5.91,-8.928,16.42372,3.134563,CEP
183814674602852480,79.70854159965,35.30913467364,0.1648,0.28,-0.581,14.398995,2.427905,CEP
1852749557493420032,317.6478517493,30.67239509173,0.1757,-2.929,-4.446,11.082614,1.249642,CEP
1853025642297186688,316.6260367026,31.18463446569,1.6594,3.694,-4.926,5.651271,0.754557,CEP
1853221080490290304,317.65661578681,32.52597056283,0.1206,-3.005,-4.175,12.926171,1.069642,CEP
1857884212378132096,312.86767706102,28.25048193691,1.6885,3.401,-5.291,5.499797,0.823561,CEP
1862255045980597120,309.50267889266,30.42020959673,0.1829,-5.552,-3.145,12.154722,1.80688,CEP
186285139790902528,73.9358661335,36.34372575215,0.2829,0.303,-1.311,12.108832,2.052842,CEP
1870258975238302208,310.85076233271,35.58777650649,0.8842,-6.673,-5.108,6.199011,1.368372,CEP
187152001632012800,79.34396304433,37.38535545338,0.1684,0.228,-0.5,13.906975,1.985944,CEP
